title,citation,category,url
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,Você [Márcio França] no governo Lula votou a favor da CPMF. — João Doria (PSDB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,"[França] Defendeu a Dilma Rousseff, foi contra o impeachment. — João Doria (PSDB)",IMPRECISO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,70% da capital vota em mim. — Márcio França (PSB),IMPRECISO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,"O seu partido tem uma página no site oficial dizendo Lula Livre, pedindo a libertação do Lula. — João Doria (PSDB)",IMPRECISO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,O MST que hoje manifestou o apoio a você [França]. — João Doria (PSDB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,O coitado [do Bolsonaro] fugiu de você lá no Rio de Janeiro. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,Ele [o ex-presidente Lula] emprestou pra você R$ 44 milhões do BNDES para você comprar um jatinho. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Band entre Doria e França,"Você [Doria] disse que ele [Bolsonaro] era um extremo, que ia ser um desastre para o Brasil. — Márcio França (PSB)",VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-band-entre-doria-e-franca/
As checagens do debate da TV Globo com os candidatos à Presidência da República,"Reduzimos o imposto do etanol, do carro, de 25% para 12%, o menor do país. — Geraldo Alckmin (PSDB)",VERDADEIRO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-globo-com-os-candidatos-presidencia-da-republica/
As checagens do debate da TV Globo com os candidatos à Presidência da República,O PSDB está fora do governo [federal] há 16 anos. — Geraldo Alckmin (PSDB),FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-globo-com-os-candidatos-presidencia-da-republica/
As checagens do debate da TV Globo com os candidatos à Presidência da República,32 milhões [de pessoas] para viver de bico. — Ciro Gomes (PDT),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-globo-com-os-candidatos-presidencia-da-republica/
As checagens do debate da TV Globo com os candidatos à Presidência da República,Acumulamos quase US$ 400 bilhões de reservas cambiais. — Fernando Haddad (PT),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-globo-com-os-candidatos-presidencia-da-republica/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,Eu fiquei [preso] numa solitária...,FALSO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,Eu fiquei 580 dias [preso] sem ter com quem falar.,FALSO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,"A Globo até agora não colocou uma matéria do [The] Intercept, que tá denunciando a Lava-Jato. A única matéria que ela fez foi pra defender o Faustão, que foi dar aula para o Moro.",FALSO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,"Eu fui deputado, eu fui presidente, e, se me virarem de bunda para baixo, não cai uma moeda do meu bolso.",FALSO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,[Bolsonaro] tem que explicar onde é que ele construiu um patrimônio de 17 casas.,FALSO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,"A ONU já afirmou que aquele príncipe é o príncipe que mandou matar um jornalista na embaixada da Arábia Saudita em Istambul. Matou, esquartejou e fez carne moída do jornalista.",EXAGERADO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,Eu quero que me expliquem por que não vai mais aumentar,IMPRECISO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,[Ex-]Presidente não tem aposentadoria.,VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,Quase 50% da população tá ganhando R$ 413 reais por mês.,VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,Já tem 20 jovens cegos [por] que perderam o olho,VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
Checamos o discurso de Lula no Sindicato dos Metalúrgicos do ABC um dia após ser solto,"A taxa Selic caiu, mas o spread bancário não caiu.",VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-discurso-de-lula-no-sindicato-dos-metalurgicos-do-abc-um-dia-apos-ser-solto/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,Eu nunca fui líder do governo do Lula — Márcio França (PSB),EXAGERADO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,Tem uma revista dele chamada 'Caviar'. Só daqui do governo de São Paulo tirou R$ 500 mil de patrocínio. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,O BNDES financia a Embraer e financia todos os aviões privados e militares através de financiamento. — João Doria (PSDB),FALSO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,[O Bom Prato] Nunca teve aumento. — João Doria (PSDB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,"PF no comitê do João Doria por caixa dois, propaganda irregular, propaganda sem CNPJ... — Márcio França (PSB)",IMPRECISO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,"Hoje, São Paulo tem 328 mil crianças frequentando creches. — João Doria (PSDB)",VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,A farinata foi proposta pela doutora Zilda Arns. — João Doria (PSDB),FALSO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,Quem contratou o ministro do Lula pra ser presidente da sua empresa foi você. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,"Não cortamos, regularizamos o programa, acrescentamos mais 200 mil famílias, 200 mil crianças recebendo leite, limitamos a sete anos. — João Doria (PSDB)",EXAGERADO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,Você propôs a farinata aqui na merenda das crianças. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,"[Doria] Ajudou a financiar a campanha do PT, de José Eduardo Cardozo, da Manuela D’Ávila, que é vice do Haddad. — Márcio França (PSB)",VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
As checagens em tempo real do debate de segundo turno da Record entre Doria e França,Você [Doria] cortou o programa de Leite aqui em São Paulo. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-de-segundo-turno-da-record-entre-doria-e-franca/
Checamos declarações de Haddad em entrevista ao Roda Viva,Cortei 13% de custeio [da cidade de São Paulo].,FALSO,https://www.aosfatos.org/noticias/checamos-declaracoes-de-haddad-em-entrevista-ao-roda-viva/
Checamos declarações de Haddad em entrevista ao Roda Viva,Tem uma tabela de frete hoje que o Supremo [Tribunal Federal] já declarou constitucional.,FALSO,https://www.aosfatos.org/noticias/checamos-declaracoes-de-haddad-em-entrevista-ao-roda-viva/
Checamos declarações de Haddad em entrevista ao Roda Viva,Bati recorde de investimento em quatro anos: R$ 17 bilhões.,IMPRECISO,https://www.aosfatos.org/noticias/checamos-declaracoes-de-haddad-em-entrevista-ao-roda-viva/
Checamos declarações de Haddad em entrevista ao Roda Viva,... Uma pessoa [Jair Bolsonaro] que falou que os nordestinos deviam comer capim...,IMPRECISO,https://www.aosfatos.org/noticias/checamos-declaracoes-de-haddad-em-entrevista-ao-roda-viva/
O que é fato nas declarações de Haddad na última semana,"Hoje, das 100 melhores escolas públicas do país, 82 estão no Ceará. — Fernando Haddad, em seu ",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"O que nos separa da vitória são oito ou nove pontos para afastar esse fantasma. — Fernando Haddad, em seu ",EXAGERADO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"Só 8% dos homicídios levam alguém pra cadeia. — Fernando Haddad, em entrevista ao ",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"O Estado do Rio de Janeiro é o Estado que mais hospitais [universitários] federais tem. — Fernando Haddad, em ",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"Criamos 20 milhões de empregos em 12 anos. — Fernando Haddad, em uma entrevista ao ",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
Marcos Pontes erra ao dizer que base do Brasil na Antártida é fruto do governo Bolsonaro,"Inauguração Nova Estação Antártica Comandante Ferraz. Um grande projeto do Governo Jair Bolsonaro, através da parceria entre a Marinha do Brasil, responsável pela estrutura e operações, e o Ministério da Ciência, Tecnologia, Inovações e Comunicações, responsável pelas pesquisas — Marcos Pontes, ministro da Ciência, Tecnologia, Inovações e Comunicações, ","
",https://www.aosfatos.org/noticias/marcos-pontes-erra-ao-dizer-que-base-do-brasil-na-antartida-e-fruto-do-governo-bolsonaro/
Es falso que las mascarillas importadas de China están infectadas con el nuevo coronavirus,¡¡¡¡URGENTE!!! ¡¡¡Mascarillas infectadas van a ser distribuidas con la intención del plan del Comunismo!!! Brasil por favor no use las mascarillas que distribuyen los municipios. ¡¡¡Compre uno o hágase el suyo!!! Hubo denuncias de mascarillas compradas por Mandetta en China y esas mascarillas están infectadas. SOS.,"
",https://www.aosfatos.org/noticias/es-falso-que-las-mascarillas-importadas-de-china-estan-infectadas-con-el-nuevo-coronavirus/
Es falso que haya menos muertes por Covid-19 en SP después de una auditoría del Ministerio de Salud,Nelson Teich está auditando todas las cifras difundidas por los estados sobre el Covid-19. Resultado: 1- Cifras de SP empezaron a reducirse mágicamente. 2- La red Globo no siguió difundiendo las cifras de muertes. 3- Los estados y los municipios avisaron que van a reabrir sus economías,"
",https://www.aosfatos.org/noticias/es-falso-que-haya-menos-muertes-por-covid-19-en-sp-despues-de-una-auditoria-del-ministerio-de-salud/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,Nunca vi o Lula pronunciar essa palavra [fascista] para se referir a ninguém. - Fernando Haddad (PT) em,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"O Mourão, por exemplo, foi ele próprio torturador. - Fernando Haddad (PT) em ",FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"O PSB, todos os seus governadores e o seu presidente manifestaram [apoio]. - Fernando Haddad (PT) em ",EXAGERADO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,[Bolsonaro] Nunca aprovou um projeto de segurança em 28 anos. - Fernando Haddad (PT) em ,VERDADEIRO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,Ele [Lula] não pode aparecer mais que 25% [no horário eleitoral]. - Fernando Haddad (PT) em ,VERDADEIRO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
Ciro Gomes ignora homicídios ao afirmar que o brasileiro convive 'numa boa' com LGBTs,Nosso povo convive numa boa [com homossexuais].,FALSO,https://www.aosfatos.org/noticias/ciro-gomes-ignora-homicidios-ao-afirmar-que-brasileiro-convive-numa-boa-com-lgbts/
Ciro Gomes ignora homicídios ao afirmar que o brasileiro convive 'numa boa' com LGBTs,Nós escolhemos uma pessoa [Bolsonaro] que nunca administrou nenhum pequeno negócio particular.,VERDADEIRO,https://www.aosfatos.org/noticias/ciro-gomes-ignora-homicidios-ao-afirmar-que-brasileiro-convive-numa-boa-com-lgbts/
Ciro Gomes ignora homicídios ao afirmar que o brasileiro convive 'numa boa' com LGBTs,O Paulo Guedes nunca teve nenhuma vivência no serviço público.,VERDADEIRO,https://www.aosfatos.org/noticias/ciro-gomes-ignora-homicidios-ao-afirmar-que-brasileiro-convive-numa-boa-com-lgbts/
"No Roda Viva, Gilmar Mendes se contradiz sobre defesa da liberdade de imprensa","Quando eu faço críticas à imprensa, eu sou um fã inveterado, eu sou um defensor da liberdade da imprensa. Eu quero a imprensa livre, ainda que errando.",CONTRADITÓRIO,https://www.aosfatos.org/noticias/no-roda-viva-gilmar-mendes-se-contradiz-sobre-defesa-da-liberdade-de-imprensa/
"No Roda Viva, Gilmar Mendes se contradiz sobre defesa da liberdade de imprensa","
Nós temos 700 processos em pauta.",FALSO,https://www.aosfatos.org/noticias/no-roda-viva-gilmar-mendes-se-contradiz-sobre-defesa-da-liberdade-de-imprensa/
"No Roda Viva, Gilmar Mendes se contradiz sobre defesa da liberdade de imprensa",Nós temos 40% da população carcerária de presos temporários.,VERDADEIRO,https://www.aosfatos.org/noticias/no-roda-viva-gilmar-mendes-se-contradiz-sobre-defesa-da-liberdade-de-imprensa/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,Geraldo triplicou o número de delegacias da mulher em São Paulo. — programa eleitoral de Geraldo Alckmin (PSDB) em 6 de setembro de 2018,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,[Geraldo Alckmin] criou o programa Mulheres de Peito. — programa eleitoral de Geraldo Alckmin (PSDB) em 6 de setembro de 2018,VERDADEIRO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,Cortaram [o governo Temer] o Bolsa Família. — programa eleitoral do PT em 6 de setembro de 2018,EXAGERADO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"A ONU já decidiu que Lula pode ser candidato. Mesmo assim, o registro foi negado. — programa eleitoral PT em 4 de setembro de 2018",VERDADEIRO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,Nunca tive um processo na vida. — programa eleitoral de Henrique Meirelles (MDB) em 4 de setembro de 2018,CONTRADITÓRIO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"Brasil, 2002. Os brasileiros sofrendo com uma grave crise econômica. — programa eleitoral de Henrique Meirelles (MDB) em 4 de setembro de 2018",VERDADEIRO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,Eu pedi o impeachment da Dilma. — programa eleitoral de Alvaro Dias (Podemos) em 4 de setembro de 2018,VERDADEIRO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,Eu pedi a cassação do Temer. — programa eleitoral de Alvaro Dias (Podemos) em 4 de setembro de 2018,VERDADEIRO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 1: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,A dívida média de cada um [com nome no SPC] é de R$ 4.200. — programa eleitoral de Ciro Gomes (PDT) em 4 de setembro de 2018,VERDADEIRO,https://www.aosfatos.org/noticias/semana-1-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
"
    ",Aproximadamente 25% dos professores que atuam na educação básica não possuem licenciatura específica para as disciplinas que lecionam. — programa da chapa do PT,FALSO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ","Somente 5,6% das matrículas no ensino médio são em tempo integral. — programa da chapa do PT",IMPRECISO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ","[O Ceará], com 77 das 100 melhores escolas públicas do ensino fundamental brasileiro... — programa de governo de Ciro Gomes (PDT)",IMPRECISO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ","... 28% das pessoas entre 18 e 24 anos não estudavam nem trabalhavam em 2017; na faixa entre 25 e 29 anos, esse percentual era de 25%. — programa de Ciro Gomes (PDT)",VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ","2,8 milhões de crianças e adolescentes estão fora da escola. A maior parte tem entre 15 a 17 anos. — programa de governo Jair Bolsonaro (PSL)",IMPRECISO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ",Quase metade [dos jovens de 14 a 29 anos] não completou o ensino médio — programa de governo de Jair Bolsonaro (PSL),VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ","[Atualmente, a oferta de creches para crianças de 0 a 3 anos] é de 30%. — programa de governo de Marina Silva (Rede)",VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
"
    ","Hoje, a maioria dos estudantes do ensino fundamental não atinge níveis de proficiência adequados. — programa de governo de Marina Silva (Rede)",VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-sobre-educacao-nos-planos-de-governo-dos-presidenciaveis/
Os erros e acertos de Fernando Haddad em entrevista ao Jornal Nacional,Quando que a recessão começa? Depois da reeleição [de Dilma Rousseff].,FALSO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-fernando-haddad-em-entrevista-ao-jornal-nacional/
Os erros e acertos de Fernando Haddad em entrevista ao Jornal Nacional,"[Dilma] afastou Renato Duque quando tomou posse, a partir de um rumor de que ele poderia estar envolvido em um esquema de propina.",FALSO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-fernando-haddad-em-entrevista-ao-jornal-nacional/
Os erros e acertos de Fernando Haddad em entrevista ao Jornal Nacional,... e começa o Aécio Neves e o Eduardo Cunha a aprovar despesa atrás de despesa [durante o segundo mandato de Dilma].,IMPRECISO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-fernando-haddad-em-entrevista-ao-jornal-nacional/
Os erros e acertos de Fernando Haddad em entrevista ao Jornal Nacional,"Meu plano de metas tinha 123 metas, eu cumpri a maioria delas.",VERDADEIRO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-fernando-haddad-em-entrevista-ao-jornal-nacional/
Os erros e acertos de Fernando Haddad em entrevista ao Jornal Nacional,"Eu entreguei [a prefeitura de SP] com R$ 5,5 bilhões em caixa, com R$ 2,2 bilhões para pagar.",VERDADEIRO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-fernando-haddad-em-entrevista-ao-jornal-nacional/
"Em vídeo gravado no hospital, Bolsonaro acusa PT com informações erradas","O Haddad já disse isso (...) no mesmo minuto da posse, ele assina o indulto de Lula e no momento seguinte o nomeia Chefe da Casa Civil.",FALSO,https://www.aosfatos.org/noticias/em-video-gravado-no-hospital-bolsonaro-ataca-pt-com-informacoes-erradas/
"Em vídeo gravado no hospital, Bolsonaro acusa PT com informações erradas","Não podemos esquecer que em 2014, Dilma (...), em Quito, entre outras medidas, decidiu criar uma Unidade Técnica Eleitoral Sul-Americana. O PT descobriu o caminho para o poder: o voto eletrônico.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/em-video-gravado-no-hospital-bolsonaro-ataca-pt-com-informacoes-erradas/
"Em vídeo gravado no hospital, Bolsonaro acusa PT com informações erradas","O PT surgiu em 80, no período do que chamam ditadura militar.",VERDADEIRO,https://www.aosfatos.org/noticias/em-video-gravado-no-hospital-bolsonaro-ataca-pt-com-informacoes-erradas/
"Em vídeo gravado no hospital, Bolsonaro acusa PT com informações erradas",A frase de maior força da argumentação de Rachel Dodge [na ação contra o voto impresso] era a de que a impressão do voto comprometia a segurança das eleições.,VERDADEIRO,https://www.aosfatos.org/noticias/em-video-gravado-no-hospital-bolsonaro-ataca-pt-com-informacoes-erradas/
"Em anúncio de candidatura, Haddad diz que Brasil voltou ao Mapa da Fome — o que não é verdade",Bastaram dois anos para que o Brasil voltasse ao Mapa da Fome.,FALSO,https://www.aosfatos.org/noticias/em-anuncio-de-candidatura-haddad-diz-que-brasil-voltou-ao-mapa-da-fome-o-que-nao-e-verdade/
"Em anúncio de candidatura, Haddad diz que Brasil voltou ao Mapa da Fome — o que não é verdade",[Bastaram dois anos para o] aumento da mortalidade infantil.,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/em-anuncio-de-candidatura-haddad-diz-que-brasil-voltou-ao-mapa-da-fome-o-que-nao-e-verdade/
"Em anúncio de candidatura, Haddad diz que Brasil voltou ao Mapa da Fome — o que não é verdade",[Bastaram dois anos para o] aumento da mortalidade materna.,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/em-anuncio-de-candidatura-haddad-diz-que-brasil-voltou-ao-mapa-da-fome-o-que-nao-e-verdade/
"Em anúncio de candidatura, Haddad diz que Brasil voltou ao Mapa da Fome — o que não é verdade",Foram 20 milhões de empregos em 12 anos...,VERDADEIRO,https://www.aosfatos.org/noticias/em-anuncio-de-candidatura-haddad-diz-que-brasil-voltou-ao-mapa-da-fome-o-que-nao-e-verdade/
"Em anúncio de candidatura, Haddad diz que Brasil voltou ao Mapa da Fome — o que não é verdade",[Será que foi por Lula ter] Duplicado as vagas públicas nas universidades federais...,VERDADEIRO,https://www.aosfatos.org/noticias/em-anuncio-de-candidatura-haddad-diz-que-brasil-voltou-ao-mapa-da-fome-o-que-nao-e-verdade/
O que checamos em tempo real no debate da TV Gazeta com os presidenciáveis,"Quando eu fui presidente do Banco Central no governo Lula, criamos 10 milhões de empregos no Brasil em oito anos. — Henrique Meirelles (MDB)",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-checamos-em-tempo-real-no-debate-dos-presidenciaveis-da-tv-gazeta/
O que checamos em tempo real no debate da TV Gazeta com os presidenciáveis,"... sua fortuna, Meirelles, de quase R$ 400 milhões. — Guilherme Boulos (PSOL)",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-checamos-em-tempo-real-no-debate-dos-presidenciaveis-da-tv-gazeta/
O que checamos em tempo real no debate da TV Gazeta com os presidenciáveis,"Em 2016, chegamos a 542% na taxa do cartão de crédito, na taxa de juros do cartão de crédito. — Alvaro Dias (Podemos)",EXAGERADO,https://www.aosfatos.org/noticias/o-que-checamos-em-tempo-real-no-debate-dos-presidenciaveis-da-tv-gazeta/
O que checamos em tempo real no debate da TV Gazeta com os presidenciáveis,"... enquanto em Portugal é o Banco Central que define [os juros], e lá 16% ao ano. — Alvaro Dias (Podemos)",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-checamos-em-tempo-real-no-debate-dos-presidenciaveis-da-tv-gazeta/
O que checamos em tempo real no debate da TV Gazeta com os presidenciáveis,O Brasil é o país que mais consome agrotóxico no mundo. — Guilherme Boulos (PSOL),IMPRECISO,https://www.aosfatos.org/noticias/o-que-checamos-em-tempo-real-no-debate-dos-presidenciaveis-da-tv-gazeta/
